epoch,loss,algorithm,date,trial,train_acc,validation_acc,test_acc
84.0,70.6886215209961,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
85.0,57.92667770385742,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
86.0,42.88100051879883,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
87.0,26.123315811157227,graph-SAGE,2020-05,4.0,0.932961642742157,0.9325485825538635,0.9307727813720703
88.0,8.985016822814941,graph-SAGE,2020-05,4.0,0.9280570149421692,0.9275923371315002,0.925662100315094
89.0,199.13536071777344,graph-SAGE,2020-05,4.0,0.08885102719068527,0.09045148640871048,0.09083165228366852
90.0,12.319256782531738,graph-SAGE,2020-05,4.0,0.9288830161094666,0.9280570149421692,0.9265138506889343
91.0,29.728057861328125,graph-SAGE,2020-05,4.0,0.9336069822311401,0.9330132603645325,0.9317794442176819
92.0,43.71247100830078,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
93.0,53.7942008972168,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
94.0,60.15987777709961,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
95.0,63.15481948852539,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
96.0,63.101905822753906,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
97.0,60.30044174194336,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
98.0,55.02404022216797,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
99.0,47.519039154052734,graph-SAGE,2020-05,4.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
0.0,3.09123158454895,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
1.0,89.39923858642578,graph-conv,2020-05,5.0,0.060843076556921005,0.061488423496484756,0.06326467543840408
2.0,0.27787038683891296,graph-conv,2020-05,5.0,0.9388213157653809,0.9384341239929199,0.9362707138061523
3.0,5.033026695251465,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
4.0,8.5678071975708,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
5.0,11.189223289489746,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
6.0,13.099477767944336,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
7.0,14.430912971496582,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
8.0,15.27686882019043,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
9.0,15.70683765411377,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
10.0,15.774706840515137,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
11.0,15.523589134216309,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
12.0,14.988839149475098,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
13.0,14.20000171661377,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
14.0,13.182175636291504,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
15.0,11.956926345825195,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
16.0,10.542970657348633,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
17.0,8.95666790008545,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
18.0,7.212393283843994,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
19.0,5.322827339172363,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
20.0,3.2991933822631836,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
21.0,1.1515307426452637,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
22.0,15.859944343566895,graph-conv,2020-05,5.0,0.060843076556921005,0.061488423496484756,0.06326467543840408
23.0,0.706123411655426,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
24.0,2.123289108276367,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
25.0,3.175267219543457,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
26.0,3.892291307449341,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
27.0,4.302321434020996,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
28.0,4.430718898773193,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
29.0,4.3005194664001465,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
30.0,3.9326820373535156,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
31.0,3.346296787261963,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
32.0,2.558765411376953,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
33.0,1.585950493812561,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
34.0,0.4469517171382904,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
35.0,12.106025695800781,graph-conv,2020-05,5.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
36.0,1.3042453527450562,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
37.0,3.0403590202331543,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
38.0,4.395212173461914,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
39.0,5.400716781616211,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
40.0,6.086076736450195,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
41.0,6.477999210357666,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
42.0,6.600902080535889,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
43.0,6.4771504402160645,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
44.0,6.1271891593933105,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
45.0,5.56973934173584,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
46.0,4.821900844573975,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
47.0,3.899304151535034,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
48.0,2.8162221908569336,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
49.0,1.5856664180755615,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
50.0,0.2674902081489563,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
51.0,16.112749099731445,graph-conv,2020-05,5.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
52.0,0.9643318057060242,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
53.0,2.6404387950897217,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
54.0,3.9357945919036865,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
55.0,4.883395671844482,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
56.0,5.5134806632995605,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
57.0,5.853634834289551,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
58.0,5.92901611328125,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
59.0,5.762578964233398,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
60.0,5.375250339508057,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
61.0,4.786120414733887,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
62.0,4.012574195861816,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
63.0,3.070436954498291,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
64.0,1.974112629890442,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
65.0,0.7372311353683472,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
66.0,8.983202934265137,graph-conv,2020-05,5.0,0.06117865815758705,0.06156586483120918,0.06372928619384766
67.0,1.4317172765731812,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
68.0,3.074679374694824,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
69.0,4.337188720703125,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
70.0,5.253302574157715,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
71.0,5.854009628295898,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
72.0,6.167503833770752,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
73.0,6.2194437980651855,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
74.0,6.033185005187988,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
75.0,5.629965305328369,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
76.0,5.029103755950928,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
77.0,4.248161792755127,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
78.0,3.3030762672424316,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
79.0,2.2083189487457275,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
80.0,0.9771649837493896,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
81.0,5.419698715209961,graph-conv,2020-05,5.0,0.0615142360329628,0.06179818883538246,0.06396159529685974
82.0,1.6620092391967773,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
83.0,3.2841639518737793,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
84.0,4.52597188949585,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
85.0,5.422179698944092,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
86.0,6.004363536834717,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
87.0,6.3011674880981445,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
88.0,6.338623046875,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
89.0,6.140367031097412,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
90.0,5.727871417999268,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
91.0,5.120626449584961,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
92.0,4.3363118171691895,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
93.0,3.390948534011841,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
94.0,2.2990520000457764,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
95.0,1.073866844177246,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
96.0,3.9266278743743896,graph-conv,2020-05,5.0,0.06154004856944084,0.06187563017010689,0.06427133083343506
97.0,1.7212222814559937,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
98.0,3.2992334365844727,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
99.0,4.499736785888672,graph-conv,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
0.0,3826.113525390625,graph-SAGE,2020-05,5.0,0.05831332877278328,0.05908774212002754,0.06125135347247124
1.0,3004.4140625,graph-SAGE,2020-05,5.0,0.057513099163770676,0.05877797678112984,0.060864176601171494
2.0,2179.6162109375,graph-SAGE,2020-05,5.0,0.0543380044400692,0.055680323392152786,0.05730215087532997
3.0,1365.4217529296875,graph-SAGE,2020-05,5.0,0.05413149669766426,0.05544799938797951,0.056450363248586655
4.0,553.6531372070312,graph-SAGE,2020-05,5.0,0.06959395110607147,0.07101370394229889,0.07147282361984253
5.0,42.73788070678711,graph-SAGE,2020-05,5.0,0.8999457955360413,0.8986293077468872,0.8953848481178284
6.0,82.81293487548828,graph-SAGE,2020-05,5.0,0.9273083806037903,0.9265856146812439,0.9242682456970215
7.0,121.7039794921875,graph-SAGE,2020-05,5.0,0.9335553050041199,0.9328583478927612,0.9313148260116577
8.0,157.5196533203125,graph-SAGE,2020-05,5.0,0.9378145933151245,0.9371950626373291,0.9356512427330017
9.0,189.05726623535156,graph-SAGE,2020-05,5.0,0.9384341239929199,0.9379695057868958,0.9364255666732788
10.0,216.20558166503906,graph-SAGE,2020-05,5.0,0.9387180805206299,0.9382017850875854,0.936502993106842
11.0,239.41542053222656,graph-SAGE,2020-05,5.0,0.9390794634819031,0.9383566975593567,0.9366579055786133
12.0,259.17041015625,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
13.0,275.779296875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
14.0,289.5485534667969,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
15.0,300.76165771484375,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
16.0,309.6546936035156,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
17.0,316.4400939941406,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
18.0,321.31561279296875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
19.0,324.45587158203125,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
20.0,326.0242614746094,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
21.0,326.1636962890625,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
22.0,325.00994873046875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
23.0,322.69091796875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
24.0,319.3186950683594,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
25.0,314.9994201660156,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
26.0,309.826904296875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
27.0,303.8861999511719,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
28.0,297.25628662109375,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
29.0,290.0101623535156,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
30.0,282.2149963378906,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
31.0,273.93133544921875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
32.0,265.21600341796875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
33.0,256.1221008300781,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
34.0,246.6966552734375,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
35.0,236.98062133789062,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
36.0,227.01316833496094,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
37.0,216.8311004638672,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
38.0,206.46763610839844,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
39.0,195.95416259765625,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
40.0,185.31546020507812,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
41.0,174.574462890625,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
42.0,163.7508087158203,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
43.0,152.8629608154297,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
44.0,141.9293212890625,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
45.0,130.96160888671875,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
46.0,119.97599029541016,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
47.0,108.98204803466797,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
48.0,97.98973846435547,graph-SAGE,2020-05,5.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
49.0,87.00931549072266,graph-SAGE,2020-05,5.0,0.9390020370483398,0.9382792711257935,0.9366579055786133
50.0,76.04984283447266,graph-SAGE,2020-05,5.0,0.9388213157653809,0.9382792711257935,0.93658047914505
51.0,65.13218688964844,graph-SAGE,2020-05,5.0,0.9387180805206299,0.9381243586540222,0.936502993106842
52.0,54.25398254394531,graph-SAGE,2020-05,5.0,0.9385115504264832,0.938046932220459,0.936502993106842
53.0,43.424041748046875,graph-SAGE,2020-05,5.0,0.9384083151817322,0.9378920197486877,0.9364255666732788
54.0,32.72265625,graph-SAGE,2020-05,5.0,0.9381243586540222,0.9378920197486877,0.9363481402397156
55.0,22.88890838623047,graph-SAGE,2020-05,5.0,0.8589276671409607,0.8576627969741821,0.8585256338119507
56.0,30.42740249633789,graph-SAGE,2020-05,5.0,0.7872428297996521,0.7870362997055054,0.7903050780296326
57.0,39.87511444091797,graph-SAGE,2020-05,5.0,0.7205658555030823,0.7226051092147827,0.7259563207626343
58.0,48.38863754272461,graph-SAGE,2020-05,5.0,0.529285728931427,0.5327189564704895,0.5371689796447754
59.0,25.61165428161621,graph-SAGE,2020-05,5.0,0.730839729309082,0.7325176000595093,0.7374167442321777
60.0,12.433524131774902,graph-SAGE,2020-05,5.0,0.9235653877258301,0.9241074919700623,0.9215580224990845
61.0,16.21375274658203,graph-SAGE,2020-05,5.0,0.9341490268707275,0.9328583478927612,0.9324764013290405
62.0,19.038061141967773,graph-SAGE,2020-05,5.0,0.9346395134925842,0.9331681132316589,0.9331732988357544
63.0,20.73236846923828,graph-SAGE,2020-05,5.0,0.9345104694366455,0.9330906867980957,0.9328635334968567
64.0,21.395689010620117,graph-SAGE,2020-05,5.0,0.9337102174758911,0.9324711561203003,0.9320892095565796
65.0,21.146129608154297,graph-SAGE,2020-05,5.0,0.9329357743263245,0.9322388172149658,0.9311599731445312
66.0,20.17947006225586,graph-SAGE,2020-05,5.0,0.9288313984870911,0.9278246760368347,0.926823616027832
67.0,18.72890281677246,graph-SAGE,2020-05,5.0,0.9261468052864075,0.9245721101760864,0.9224097728729248
68.0,17.101938247680664,graph-SAGE,2020-05,5.0,0.9170086979866028,0.9155114889144897,0.9111042022705078
69.0,17.27193832397461,graph-SAGE,2020-05,5.0,0.8491184711456299,0.8434135913848877,0.8429611325263977
70.0,20.034496307373047,graph-SAGE,2020-05,5.0,0.8037636280059814,0.801827609539032,0.8016880750656128
71.0,20.627714157104492,graph-SAGE,2020-05,5.0,0.7840161323547363,0.7823123931884766,0.7825615406036377
72.0,17.74357795715332,graph-SAGE,2020-05,5.0,0.8287771940231323,0.8236660957336426,0.8246089220046997
73.0,15.86433219909668,graph-SAGE,2020-05,5.0,0.8960995674133301,0.8922016620635986,0.8893448710441589
74.0,16.338951110839844,graph-SAGE,2020-05,5.0,0.9213454127311707,0.9202353954315186,0.9159826636314392
75.0,16.685338973999023,graph-SAGE,2020-05,5.0,0.9262500405311584,0.9248818755149841,0.922874391078949
76.0,16.40212631225586,graph-SAGE,2020-05,5.0,0.9282118678092957,0.9267404675483704,0.9253523349761963
77.0,15.408888816833496,graph-SAGE,2020-05,5.0,0.9290379285812378,0.9276697635650635,0.9260492324829102
78.0,13.747978210449219,graph-SAGE,2020-05,5.0,0.9270761013031006,0.926120936870575,0.9236487746238708
79.0,11.650388717651367,graph-SAGE,2020-05,5.0,0.9187124371528625,0.9165956974029541,0.9139693379402161
80.0,10.660684585571289,graph-SAGE,2020-05,5.0,0.8544877171516418,0.8504607677459717,0.8529502749443054
81.0,15.033161163330078,graph-SAGE,2020-05,5.0,0.6614522933959961,0.6584836840629578,0.662769079208374
82.0,9.562182426452637,graph-SAGE,2020-05,5.0,0.9233589172363281,0.9228684306144714,0.9214031100273132
83.0,11.30887222290039,graph-SAGE,2020-05,5.0,0.934846043586731,0.9331681132316589,0.9329410195350647
84.0,12.157495498657227,graph-SAGE,2020-05,5.0,0.9364722967147827,0.9355688095092773,0.9347220063209534
85.0,11.906928062438965,graph-SAGE,2020-05,5.0,0.9370144009590149,0.9364206790924072,0.9354963898658752
86.0,10.592182159423828,graph-SAGE,2020-05,5.0,0.9367304444313049,0.935878574848175,0.9352640509605408
87.0,8.460190773010254,graph-SAGE,2020-05,5.0,0.9297865033149719,0.9295283555984497,0.9293789863586426
88.0,8.80329704284668,graph-SAGE,2020-05,5.0,0.768734335899353,0.7683729529380798,0.7731144428253174
89.0,8.810365676879883,graph-SAGE,2020-05,5.0,0.7611451148986816,0.7608611583709717,0.7645191550254822
90.0,8.167309761047363,graph-SAGE,2020-05,5.0,0.9220165610313416,0.9223263263702393,0.9202415943145752
91.0,9.506462097167969,graph-SAGE,2020-05,5.0,0.9334004521369934,0.9331681132316589,0.9323989748954773
92.0,9.891526222229004,graph-SAGE,2020-05,5.0,0.9340199828147888,0.9337876439094543,0.932631254196167
93.0,9.27387523651123,graph-SAGE,2020-05,5.0,0.9297865033149719,0.9297606945037842,0.9284497499465942
94.0,8.142032623291016,graph-SAGE,2020-05,5.0,0.9097808599472046,0.9124138355255127,0.9101750254631042
95.0,10.003352165222168,graph-SAGE,2020-05,5.0,0.7648106813430786,0.7632618546485901,0.7666873335838318
96.0,7.227980613708496,graph-SAGE,2020-05,5.0,0.8209556341171265,0.8197939991950989,0.8201951384544373
97.0,7.422829627990723,graph-SAGE,2020-05,5.0,0.9301737546920776,0.9303027987480164,0.9290692210197449
98.0,7.638144016265869,graph-SAGE,2020-05,5.0,0.9335553050041199,0.9322388172149658,0.9324764013290405
99.0,6.927212238311768,graph-SAGE,2020-05,5.0,0.9312579035758972,0.929218590259552,0.9301533102989197
0.0,635.853515625,graph-conv,2020-05,6.0,2.5813778847805224e-05,0.0,7.743533933535218e-05
1.0,512.7142944335938,graph-conv,2020-05,6.0,0.0,0.0,0.0
2.0,390.5657653808594,graph-conv,2020-05,6.0,0.0,0.0,0.0
3.0,269.41937255859375,graph-conv,2020-05,6.0,0.0,0.0,0.0
4.0,151.39404296875,graph-conv,2020-05,6.0,0.060843076556921005,0.061488423496484756,0.06326467543840408
5.0,90.67124938964844,graph-conv,2020-05,6.0,0.060843076556921005,0.061488423496484756,0.06326467543840408
6.0,19.54967498779297,graph-conv,2020-05,6.0,0.06117865815758705,0.06156586483120918,0.06372928619384766
7.0,3.9738409519195557,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
8.0,7.74363374710083,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
9.0,10.855414390563965,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
10.0,13.523213386535645,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
11.0,15.8113431930542,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
12.0,17.770856857299805,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
13.0,19.44313621520996,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
14.0,20.862272262573242,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
15.0,22.056785583496094,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
16.0,23.050817489624023,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
17.0,23.865007400512695,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
18.0,24.517189025878906,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
19.0,25.022884368896484,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
20.0,25.39568328857422,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
21.0,25.647573471069336,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
22.0,25.78916358947754,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
23.0,25.82991600036621,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
24.0,25.778268814086914,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
25.0,25.641794204711914,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
26.0,25.427310943603516,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
27.0,25.140941619873047,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
28.0,24.788236618041992,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
29.0,24.374208450317383,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
30.0,23.90338706970215,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
31.0,23.379899978637695,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
32.0,22.807470321655273,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
33.0,22.189489364624023,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
34.0,21.52903175354004,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
35.0,20.828880310058594,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
36.0,20.091571807861328,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
37.0,19.319385528564453,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
38.0,18.514392852783203,graph-conv,2020-05,6.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
